,SRR_id,tissue_name,STAR_mapping_rate [%],SRR_filesize_bytes,fastq_filesize_bytes,bam_filesize_bytes,index_release,n_spots,nproc,instance_type,library_layout,instance_id,execution_mode,s3_path,prefetch_start_time,prefetch_end_time,fasterq_dump_start_time,fasterq_dump_end_time,star_start_time,star_end_time,deseq2_star_start_time,deseq2_star_end_time
862,ERR2704957,nervous_cells,76.83,253418954,1749179924,636794568,111,7662805,8,r6a.2xlarge,single,i-03303ab38d51d6867,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704957_STAR_normalized_counts.tsv,2024-03-02T22:51:51,2024-03-02T22:51:59,2024-03-02T22:51:59,2024-03-02T22:52:04,2024-03-02T22:52:04,2024-03-02T22:52:57,2024-03-02T22:52:57,2024-03-02T22:53:03
863,ERR4318996,nervous_cells,76.25,297844429,2054230152,736200199,111,8994302,8,r6a.2xlarge,single,i-0301c7d25de205cad,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4318996_STAR_normalized_counts.tsv,2024-03-02T20:51:55,2024-03-02T20:52:03,2024-03-02T20:52:03,2024-03-02T20:52:09,2024-03-02T20:52:09,2024-03-02T20:53:08,2024-03-02T20:53:08,2024-03-02T20:53:13
864,ERR2704951,nervous_cells,76.12,264350071,1880929082,634798979,111,8239906,8,r6a.2xlarge,single,i-0dfd4a8348980b044,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704951_STAR_normalized_counts.tsv,2024-03-03T00:13:15,2024-03-03T00:13:24,2024-03-03T00:13:24,2024-03-03T00:13:29,2024-03-03T00:13:29,2024-03-03T00:14:27,2024-03-03T00:14:27,2024-03-03T00:14:33
865,ERR2704950,nervous_cells,76.12,264972002,1883834286,636081792,111,8252397,8,r6a.2xlarge,single,i-024ec4e1f3c2a3f86,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704950_STAR_normalized_counts.tsv,2024-03-02T23:02:03,2024-03-02T23:02:11,2024-03-02T23:02:11,2024-03-02T23:02:16,2024-03-02T23:02:16,2024-03-02T23:03:12,2024-03-02T23:03:12,2024-03-02T23:03:18
866,ERR2704942,nervous_cells,75.08,260883071,1839363216,632127685,111,8055725,8,r6a.2xlarge,single,i-06d752ec47f36c021,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704942_STAR_normalized_counts.tsv,2024-03-02T20:44:58,2024-03-02T20:45:06,2024-03-02T20:45:06,2024-03-02T20:45:12,2024-03-02T20:45:12,2024-03-02T20:46:08,2024-03-02T20:46:08,2024-03-02T20:46:26
867,SRR12564325,nervous_cells,74.98,3370631720,16987500500,3943556018,111,52006608,8,r6a.2xlarge,single,i-0dfd4a8348980b044,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564325_STAR_normalized_counts.tsv,2024-03-02T22:07:16,2024-03-02T22:08:38,2024-03-02T22:08:38,2024-03-02T22:09:30,2024-03-02T22:09:30,2024-03-02T22:15:26,2024-03-02T22:15:26,2024-03-02T22:15:33
868,SRR12564326,nervous_cells,74.89,3309775028,16469889392,3904899239,111,50423848,8,r6a.2xlarge,single,i-0301c7d25de205cad,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564326_STAR_normalized_counts.tsv,2024-03-02T21:00:58,2024-03-02T21:02:15,2024-03-02T21:02:15,2024-03-02T21:03:06,2024-03-02T21:03:06,2024-03-02T21:08:47,2024-03-02T21:08:47,2024-03-02T21:08:53
869,SRR12564324,nervous_cells,74.77,3444482347,17379004056,4029982264,111,53203843,8,r6a.2xlarge,single,i-07e4dbcb346599c35,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564324_STAR_normalized_counts.tsv,2024-03-02T22:50:32,2024-03-02T22:51:49,2024-03-02T22:51:49,2024-03-02T22:52:42,2024-03-02T22:52:42,2024-03-02T22:58:36,2024-03-02T22:58:36,2024-03-02T22:58:42
870,ERR4319008,nervous_cells,74.67,209977995,1462899554,508536195,111,6483178,8,r6a.2xlarge,single,i-00040e273cced9a4b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4319008_STAR_normalized_counts.tsv,2024-03-02T23:35:42,2024-03-02T23:35:48,2024-03-02T23:35:48,2024-03-02T23:35:53,2024-03-02T23:35:53,2024-03-02T23:36:35,2024-03-02T23:36:35,2024-03-02T23:36:41
871,SRR23080729,nervous_cells,74.58,1565874058,15565184000,2574722211,111,22685245,8,r6a.2xlarge,paired,i-09232593a7f068c5c,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080729_STAR_normalized_counts.tsv,2024-03-02T21:04:53,2024-03-02T21:05:38,2024-03-02T21:05:38,2024-03-02T21:06:25,2024-03-02T21:06:25,2024-03-02T21:13:14,2024-03-02T21:13:14,2024-03-02T21:13:20
872,ERR2704946,nervous_cells,74.33,252947654,1790423558,588599693,111,7845626,8,r6a.2xlarge,single,i-02912a112eabeecef,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704946_STAR_normalized_counts.tsv,2024-03-02T22:02:02,2024-03-02T22:02:09,2024-03-02T22:02:09,2024-03-02T22:02:14,2024-03-02T22:02:14,2024-03-02T22:03:11,2024-03-02T22:03:11,2024-03-02T22:03:18
873,ERR2704949,nervous_cells,74.26,245449509,1692836646,581138850,111,7418342,8,r6a.2xlarge,single,i-09232593a7f068c5c,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR2704949_STAR_normalized_counts.tsv,2024-03-02T22:28:55,2024-03-02T22:29:01,2024-03-02T22:29:01,2024-03-02T22:29:06,2024-03-02T22:29:06,2024-03-02T22:29:58,2024-03-02T22:29:58,2024-03-02T22:30:04
874,SRR12564321,nervous_cells,74.22,3468073785,17452123142,4101079989,111,53426602,8,r6a.2xlarge,single,i-09d0454a71f0606c5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564321_STAR_normalized_counts.tsv,2024-03-03T00:03:48,2024-03-03T00:05:29,2024-03-03T00:05:29,2024-03-03T00:06:24,2024-03-03T00:06:24,2024-03-03T00:12:41,2024-03-03T00:12:41,2024-03-03T00:12:47
875,SRR23080733,nervous_cells,74.11,1629361982,16220892086,2836394023,111,23668191,8,r6a.2xlarge,paired,i-064498f9cf55da740,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080733_STAR_normalized_counts.tsv,2024-03-03T00:01:07,2024-03-03T00:01:57,2024-03-03T00:01:57,2024-03-03T00:02:48,2024-03-03T00:02:48,2024-03-03T00:09:54,2024-03-03T00:09:54,2024-03-03T00:10:00
876,ERR4318987,nervous_cells,74.04,244602818,1635365658,669966663,111,7164646,8,r6a.2xlarge,single,i-0f78c19a132634e29,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4318987_STAR_normalized_counts.tsv,2024-03-02T21:35:38,2024-03-02T21:35:44,2024-03-02T21:35:44,2024-03-02T21:35:49,2024-03-02T21:35:49,2024-03-02T21:36:43,2024-03-02T21:36:43,2024-03-02T21:36:50
877,SRR18090574,nervous_cells,71.89,784435728,7212288256,1791809532,111,39636123,8,r6a.2xlarge,single,i-0663a7df86d69d675,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR18090574_STAR_normalized_counts.tsv,2024-03-02T22:23:40,2024-03-02T22:24:03,2024-03-02T22:24:03,2024-03-02T22:24:25,2024-03-02T22:24:25,2024-03-02T22:28:08,2024-03-02T22:28:08,2024-03-02T22:28:15
878,ERR4319004,nervous_cells,71.65,285542931,1954310918,848994248,111,8561906,8,r6a.2xlarge,single,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4319004_STAR_normalized_counts.tsv,2024-03-02T23:27:23,2024-03-02T23:27:30,2024-03-02T23:27:30,2024-03-02T23:27:36,2024-03-02T23:27:36,2024-03-02T23:28:40,2024-03-02T23:28:40,2024-03-02T23:28:46
879,ERR4319001,nervous_cells,71.56,256000778,1741511548,765839647,111,7632617,8,r6a.2xlarge,single,i-0374dc26795fa792d,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4319001_STAR_normalized_counts.tsv,2024-03-02T21:11:07,2024-03-02T21:11:13,2024-03-02T21:11:13,2024-03-02T21:11:19,2024-03-02T21:11:19,2024-03-02T21:12:15,2024-03-02T21:12:15,2024-03-02T21:12:21
880,ERR4319003,nervous_cells,71.48,252620180,1682395324,766999158,111,7372960,8,r6a.2xlarge,single,i-077cd1164c3ebd250,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4319003_STAR_normalized_counts.tsv,2024-03-02T21:16:59,2024-03-02T21:17:06,2024-03-02T21:17:06,2024-03-02T21:17:11,2024-03-02T21:17:11,2024-03-02T21:18:10,2024-03-02T21:18:10,2024-03-02T21:18:16
881,SRR12564312,nervous_cells,71.27,2867395525,14589021402,3464296403,111,44672909,8,r6a.2xlarge,single,i-08fa75505d293685e,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564312_STAR_normalized_counts.tsv,2024-03-02T22:29:57,2024-03-02T22:31:06,2024-03-02T22:31:06,2024-03-02T22:31:50,2024-03-02T22:31:50,2024-03-02T22:38:05,2024-03-02T22:38:05,2024-03-02T22:38:11
882,ERR4318998,nervous_cells,71.25,253976869,1700188708,753681593,111,7446112,8,r6a.2xlarge,single,i-09d0454a71f0606c5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/ERR4318998_STAR_normalized_counts.tsv,2024-03-02T21:51:22,2024-03-02T21:51:28,2024-03-02T21:51:28,2024-03-02T21:51:33,2024-03-02T21:51:33,2024-03-02T21:52:27,2024-03-02T21:52:27,2024-03-02T21:52:33
883,SRR12564308,nervous_cells,71.07,3136399008,15711567358,3804190830,111,48105723,8,r6a.2xlarge,single,i-09d0454a71f0606c5,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564308_STAR_normalized_counts.tsv,2024-03-02T21:34:38,2024-03-02T21:35:54,2024-03-02T21:35:54,2024-03-02T21:36:42,2024-03-02T21:36:42,2024-03-02T21:43:28,2024-03-02T21:43:28,2024-03-02T21:43:34
884,SRR12564305,nervous_cells,70.2,3172263085,15847313446,3882634471,111,48520193,8,r6a.2xlarge,single,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564305_STAR_normalized_counts.tsv,2024-03-02T21:55:53,2024-03-02T21:57:05,2024-03-02T21:57:05,2024-03-02T21:57:53,2024-03-02T21:57:53,2024-03-02T22:04:59,2024-03-02T22:04:59,2024-03-02T22:05:06
885,SRR12564316,nervous_cells,69.1,3295533790,16810060458,3851309327,111,51464394,8,r6a.2xlarge,single,i-0e1fd26e66d868880,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564316_STAR_normalized_counts.tsv,2024-03-02T20:58:40,2024-03-02T20:59:53,2024-03-02T20:59:53,2024-03-02T21:00:44,2024-03-02T21:00:44,2024-03-02T21:08:03,2024-03-02T21:08:03,2024-03-02T21:08:09
886,SRR12564317,nervous_cells,69.01,3247487121,16536191694,3792558231,111,50626968,8,r6a.2xlarge,single,i-09232593a7f068c5c,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564317_STAR_normalized_counts.tsv,2024-03-02T23:21:13,2024-03-02T23:22:40,2024-03-02T23:22:40,2024-03-02T23:23:31,2024-03-02T23:23:31,2024-03-02T23:30:36,2024-03-02T23:30:36,2024-03-02T23:30:42
887,SRR12564320,nervous_cells,69.01,3068269648,15903182058,3560578050,111,48690957,8,r6a.2xlarge,single,i-09c15448092ddddd9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564320_STAR_normalized_counts.tsv,2024-03-02T21:01:55,2024-03-02T21:03:13,2024-03-02T21:03:13,2024-03-02T21:04:02,2024-03-02T21:04:02,2024-03-02T21:10:55,2024-03-02T21:10:55,2024-03-02T21:11:01
888,SRR12564318,nervous_cells,68.6,3202685114,16094089142,3767077239,111,49275042,8,r6a.2xlarge,single,i-02ffea14c4afc10cb,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR12564318_STAR_normalized_counts.tsv,2024-03-02T22:14:30,2024-03-02T22:15:51,2024-03-02T22:15:51,2024-03-02T22:16:40,2024-03-02T22:16:40,2024-03-02T22:23:39,2024-03-02T22:23:39,2024-03-02T22:23:45
889,SRR18090568,nervous_cells,68.47,914965795,8589512666,2611289606,111,47153872,8,r6a.2xlarge,single,i-02912a112eabeecef,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR18090568_STAR_normalized_counts.tsv,2024-03-03T00:04:33,2024-03-03T00:05:01,2024-03-03T00:05:01,2024-03-03T00:05:29,2024-03-03T00:05:29,2024-03-03T00:09:52,2024-03-03T00:09:52,2024-03-03T00:09:58
890,SRR23080737,nervous_cells,67.76,2002807495,19925517372,3552467267,111,29249598,8,r6a.2xlarge,paired,i-09792b43929961ca6,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080737_STAR_normalized_counts.tsv,2024-03-02T23:19:30,2024-03-02T23:20:32,2024-03-02T23:20:32,2024-03-02T23:21:36,2024-03-02T23:21:36,2024-03-02T23:31:18,2024-03-02T23:31:18,2024-03-02T23:31:25
891,SRR23080735,nervous_cells,66.87,1600963398,16113924826,2861492272,111,23751353,8,r6a.2xlarge,paired,i-06d752ec47f36c021,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080735_STAR_normalized_counts.tsv,2024-03-02T21:47:30,2024-03-02T21:48:12,2024-03-02T21:48:12,2024-03-02T21:49:01,2024-03-02T21:49:01,2024-03-02T21:56:42,2024-03-02T21:56:42,2024-03-02T21:56:48
892,SRR23080736,nervous_cells,66.85,1673688015,16738547584,2986512235,111,24560188,8,r6a.2xlarge,paired,i-01529ad6d53838bda,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080736_STAR_normalized_counts.tsv,2024-03-02T21:58:29,2024-03-02T21:59:11,2024-03-02T21:59:11,2024-03-02T22:00:02,2024-03-02T22:00:02,2024-03-02T22:08:19,2024-03-02T22:08:19,2024-03-02T22:08:25
893,SRR18090579,nervous_cells,62.9,837485942,7855067010,2501941706,111,43144436,8,r6a.2xlarge,single,i-07e4dbcb346599c35,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR18090579_STAR_normalized_counts.tsv,2024-03-02T22:40:29,2024-03-02T22:40:51,2024-03-02T22:40:51,2024-03-02T22:41:15,2024-03-02T22:41:15,2024-03-02T22:45:45,2024-03-02T22:45:45,2024-03-02T22:45:52
894,SRR23080726,nervous_cells,40.2,1654024234,16658671228,2903420006,111,24430053,8,r6a.2xlarge,paired,i-0af386df3fac94ba2,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/nervous_cells/normalized_counts/SRR23080726_STAR_normalized_counts.tsv,2024-03-02T20:50:35,2024-03-02T20:51:20,2024-03-02T20:51:20,2024-03-02T20:52:11,2024-03-02T20:52:11,2024-03-02T21:05:17,2024-03-02T21:05:17,2024-03-02T21:05:24
895,SRR23111695,ovarian_cells,93.48,2757179876,26698546068,2901504926,111,29918281,8,r6a.2xlarge,paired,i-06d752ec47f36c021,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR23111695_STAR_normalized_counts.tsv,2024-03-02T21:32:39,2024-03-02T21:33:57,2024-03-02T21:33:57,2024-03-02T21:35:26,2024-03-02T21:35:26,2024-03-02T21:47:21,2024-03-02T21:47:21,2024-03-02T21:47:27
896,SRR14888041,ovarian_cells,92.47,7505574828,31735229876,8438081363,111,37476031,8,r6a.2xlarge,paired,i-0fabca7ba4c6392df,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR14888041_STAR_normalized_counts.tsv,2024-03-02T22:23:19,2024-03-02T22:26:41,2024-03-02T22:26:41,2024-03-02T22:29:10,2024-03-02T22:29:10,2024-03-02T22:45:41,2024-03-02T22:45:41,2024-03-02T22:45:48
897,SRR13489997,ovarian_cells,91.69,2275543685,19202654688,2558386600,111,24989046,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR13489997_STAR_normalized_counts.tsv,2024-03-02T22:57:46,2024-03-02T22:58:34,2024-03-02T22:58:34,2024-03-02T22:59:34,2024-03-02T22:59:34,2024-03-02T23:09:23,2024-03-02T23:09:23,2024-03-02T23:09:29
898,SRR17145432,ovarian_cells,90.95,2372715130,19943609612,2983205511,111,22361005,8,r6a.2xlarge,paired,i-0ef44a3e24caafaa9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR17145432_STAR_normalized_counts.tsv,2024-03-02T22:22:03,2024-03-02T22:23:09,2024-03-02T22:23:09,2024-03-02T22:24:11,2024-03-02T22:24:11,2024-03-02T22:34:17,2024-03-02T22:34:17,2024-03-02T22:34:24
899,SRR9888026,ovarian_cells,90.84,3356771531,26921348672,4174691947,111,36259511,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR9888026_STAR_normalized_counts.tsv,2024-03-02T21:25:08,2024-03-02T21:26:35,2024-03-02T21:26:35,2024-03-02T21:28:08,2024-03-02T21:28:08,2024-03-02T21:42:29,2024-03-02T21:42:29,2024-03-02T21:42:36
900,SRR24505876,ovarian_cells,90.51,2598566185,23720032416,2822785509,111,26731137,8,r6a.2xlarge,paired,i-0e771c9bbe7edfe05,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR24505876_STAR_normalized_counts.tsv,2024-03-02T21:34:02,2024-03-02T21:35:14,2024-03-02T21:35:14,2024-03-02T21:36:29,2024-03-02T21:36:29,2024-03-02T21:45:03,2024-03-02T21:45:03,2024-03-02T21:45:09
901,SRR18604648,ovarian_cells,90.33,389908477,4477406750,685244712,111,7725183,8,r6a.2xlarge,paired,i-050a3bbb73a69189b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR18604648_STAR_normalized_counts.tsv,2024-03-02T20:45:03,2024-03-02T20:45:13,2024-03-02T20:45:13,2024-03-02T20:45:21,2024-03-02T20:45:21,2024-03-02T20:46:28,2024-03-02T20:46:28,2024-03-02T20:46:42
902,SRR7204238,ovarian_cells,90.25,3964734505,20174424124,4952524516,111,29304226,8,r6a.2xlarge,paired,i-09c15448092ddddd9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR7204238_STAR_normalized_counts.tsv,2024-03-02T21:19:54,2024-03-02T21:21:29,2024-03-02T21:21:29,2024-03-02T21:22:34,2024-03-02T21:22:34,2024-03-02T21:29:28,2024-03-02T21:29:28,2024-03-02T21:29:34
903,SRR5185235,ovarian_cells,90.12,524973705,3884092088,814029599,111,8463002,8,r6a.2xlarge,paired,i-09c15448092ddddd9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR5185235_STAR_normalized_counts.tsv,2024-03-02T22:54:37,2024-03-02T22:54:48,2024-03-02T22:54:48,2024-03-02T22:54:56,2024-03-02T22:54:56,2024-03-02T22:56:18,2024-03-02T22:56:18,2024-03-02T22:56:25
904,SRR24505886,ovarian_cells,89.8,2435580151,22051627616,3066005892,111,24846998,8,r6a.2xlarge,paired,i-064498f9cf55da740,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR24505886_STAR_normalized_counts.tsv,2024-03-02T23:07:36,2024-03-02T23:08:46,2024-03-02T23:08:46,2024-03-02T23:09:56,2024-03-02T23:09:56,2024-03-02T23:17:54,2024-03-02T23:17:54,2024-03-02T23:18:00
905,SRR17236608,ovarian_cells,89.75,3321551708,27235005116,4153500041,111,35393645,8,r6a.2xlarge,paired,i-0f570643f91a2e007,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR17236608_STAR_normalized_counts.tsv,2024-03-02T23:19:12,2024-03-02T23:20:49,2024-03-02T23:20:49,2024-03-02T23:22:22,2024-03-02T23:22:22,2024-03-02T23:38:25,2024-03-02T23:38:25,2024-03-02T23:38:31
906,SRR4413222,ovarian_cells,89.13,912826333,5169686976,1416782690,111,9181872,8,r6a.2xlarge,paired,i-09dce5cabfaa73dbc,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR4413222_STAR_normalized_counts.tsv,2024-03-02T23:29:37,2024-03-02T23:30:01,2024-03-02T23:30:01,2024-03-02T23:30:11,2024-03-02T23:30:11,2024-03-02T23:32:33,2024-03-02T23:32:33,2024-03-02T23:32:39
907,SRR5185242,ovarian_cells,88.46,582259434,4402864908,972897914,111,9590769,8,r6a.2xlarge,paired,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR5185242_STAR_normalized_counts.tsv,2024-03-03T00:05:49,2024-03-03T00:06:06,2024-03-03T00:06:06,2024-03-03T00:06:14,2024-03-03T00:06:14,2024-03-03T00:07:45,2024-03-03T00:07:45,2024-03-03T00:07:51
908,SRR21530993,ovarian_cells,88.43,821638155,7880129636,1593268509,111,13103588,8,r6a.2xlarge,paired,i-0e1fd26e66d868880,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR21530993_STAR_normalized_counts.tsv,2024-03-02T23:56:56,2024-03-02T23:57:16,2024-03-02T23:57:16,2024-03-02T23:57:31,2024-03-02T23:57:31,2024-03-02T23:59:40,2024-03-02T23:59:40,2024-03-02T23:59:47
909,SRR18013613,ovarian_cells,86.38,3128300440,26413679358,2608278154,111,34347587,8,r6a.2xlarge,paired,i-02b8c148750cd7421,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR18013613_STAR_normalized_counts.tsv,2024-03-02T21:02:51,2024-03-02T21:04:20,2024-03-02T21:04:20,2024-03-02T21:05:50,2024-03-02T21:05:50,2024-03-02T21:20:07,2024-03-02T21:20:07,2024-03-02T21:20:14
910,SRR11250148,ovarian_cells,85.83,3915300075,22187474442,2572365038,111,68153673,8,r6a.2xlarge,single,i-091bdb48b2920c877,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR11250148_STAR_normalized_counts.tsv,2024-03-02T23:07:28,2024-03-02T23:09:06,2024-03-02T23:09:06,2024-03-02T23:10:35,2024-03-02T23:10:35,2024-03-02T23:16:06,2024-03-02T23:16:06,2024-03-02T23:16:12
911,SRR14740451,ovarian_cells,85.8,678866395,4463798786,1183489379,111,21066557,8,r6a.2xlarge,single,i-0cf12ba749ba1f9ec,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR14740451_STAR_normalized_counts.tsv,2024-03-02T20:51:08,2024-03-02T20:51:25,2024-03-02T20:51:25,2024-03-02T20:51:38,2024-03-02T20:51:38,2024-03-02T20:53:08,2024-03-02T20:53:08,2024-03-02T20:53:14
912,SRR12100581,ovarian_cells,85.7,909743559,7434100352,1319466953,111,31688749,8,r6a.2xlarge,single,i-0ef44a3e24caafaa9,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR12100581_STAR_normalized_counts.tsv,2024-03-02T23:44:09,2024-03-02T23:44:32,2024-03-02T23:44:32,2024-03-02T23:44:53,2024-03-02T23:44:53,2024-03-02T23:47:14,2024-03-02T23:47:14,2024-03-02T23:47:20
913,SRR14740452,ovarian_cells,85.41,767875687,5021936680,1331453065,111,23674678,8,r6a.2xlarge,single,i-0dfd4a8348980b044,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR14740452_STAR_normalized_counts.tsv,2024-03-02T22:34:29,2024-03-02T22:34:51,2024-03-02T22:34:51,2024-03-02T22:35:05,2024-03-02T22:35:05,2024-03-02T22:36:47,2024-03-02T22:36:47,2024-03-02T22:36:53
914,SRR10690062,ovarian_cells,84.54,616977810,4739672384,1144013874,111,10273060,8,r6a.2xlarge,paired,i-03015ebe81ef12353,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR10690062_STAR_normalized_counts.tsv,2024-03-02T22:02:23,2024-03-02T22:02:38,2024-03-02T22:02:38,2024-03-02T22:02:48,2024-03-02T22:02:48,2024-03-02T22:04:24,2024-03-02T22:04:24,2024-03-02T22:04:30
915,SRR11614382,ovarian_cells,83.85,1960282172,16232091226,3078497354,111,69197711,8,r6a.2xlarge,single,i-0af386df3fac94ba2,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR11614382_STAR_normalized_counts.tsv,2024-03-02T23:49:52,2024-03-02T23:50:45,2024-03-02T23:50:45,2024-03-02T23:51:37,2024-03-02T23:51:37,2024-03-02T23:57:51,2024-03-02T23:57:51,2024-03-02T23:57:57
916,SRR3646679,ovarian_cells,83.84,613001742,6962123004,891087937,111,23407281,8,r6a.2xlarge,single,i-0fec63868dee4f3fb,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR3646679_STAR_normalized_counts.tsv,2024-03-03T00:20:26,2024-03-03T00:20:45,2024-03-03T00:20:45,2024-03-03T00:21:01,2024-03-03T00:21:01,2024-03-03T00:22:41,2024-03-03T00:22:41,2024-03-03T00:22:47
917,SRR5818203,ovarian_cells,83.75,4391796090,34119289464,6883094700,111,60225666,8,r6a.2xlarge,paired,i-0c03a82bacfdfcf2b,EC2,s3://neardata-star-on-demand-1k-results/STAR/high_mapping_rate/ovarian_cells/normalized_counts/SRR5818203_STAR_normalized_counts.tsv,2024-03-02T21:09:22,2024-03-02T21:11:09,2024-03-02T21:11:09,2024-03-02T21:13:46,2024-03-02T21:13:46,2024-03-02T21:26:46,2024-03-02T21:26:46,2024-03-02T21:26:52
